label,review
1,点了两次，不太爱吃。偏咸
0,送货太慢了。
1,"粥里有头发,就没吃,剩下都好吃"
0,首先，定的是5点半的，结果4点多就打电话催着拿了。。人都没回来，放那等着凉啊？再者，要求把米线放进去（不放进去味道进不去），拿过来的时候根本很难放进去。。。。PS：送餐员很喜欢挂电话！！！
0,粥坏了还送过来，一股酸味。真受不了...
0,垃圾！送到都是凉的！完全没法吃！效率简直就是渣滓！
0,太慢，正一味订了好几次了就是慢。接不了这么多单，就暂停下啊，太耽误事儿了
1,非常好，很喜欢，包装很精致
0,"根本没送到。等一个多小时变成送达。,不知道送哪去了。"
1,送餐非常的快，价钱给力
0,再也不要点这家店了。。点的粥没有送到，但是把钱拿走了，送餐员说稍后给打电话解决，可是也没联系我，电话也不接。。。必须差评
0,头一次用百度外卖，晚了近一个小时。
1,快递小哥特别好。奶茶棒棒哒！
0,2个小时能送到吗？？？？？？
1,味道不错，就是量不大
1,配送员有礼貌，配送速度快！
1,很好，很好吃量很足～～～
0,番茄贡丸豆花米线以后请叫豆花米线，好吧？！想给零分差评！！！
1,好快。这次肘子卷饼青椒和肥肉好多，好辣
0,菜品质一般千叶豆腐就小米椒有个味扣肉味太淡肉片厚
0,口味可以，量不大。鸡块一般
0,卷饼有点辣…倒是挺刺激的，蛮好吃～南瓜粥比较一般。送餐实在是慢！上一次就是因为慢取消了，这次还是超慢，而且也没有取餐送餐的状态，让人心里没底，希望改进吧！
0,"不好吃,粉,感觉不对,不够臭,哈哈哈"
1,送餐好慢好慢好慢
0,"饭还是不错的，就是今天的送餐员都不给送到办公室！,以前的都送过来了！"
1,"皮蛋瘦肉粥,我一看还以为是白粥。。。"
1,超级快！二十分钟就到了！味道不错
0,送外卖的大妈一定是上错楼层了，还横的无与伦比，各种吼！太差了
1,薯条很大很好吃！送餐快！
0,下雨送的晚了点，煎饼口感不太好了
1,很快，很好吃，就是优惠力度再大点就好了，或者价格在便宜点
1,"好吃,挺快的"
1,蔬菜的特别辣，土豆丝的里面也有辣椒。总体不错。不能吃辣的一定要记得备注
1,东西好，对川人不合口味
0,送餐慢，不过好吃。
1,外卖，师傅都一级棒。师傅还主动帮忙帮我把垃圾带下去，太贴心了。
1,配送员神速！点心也很新鲜！好！
0,"饭菜提前1个小时就送来了，而且都凉了，果断取消订单,挂断放弃，再也不会订了，连热饭菜都吃不上"
1,"一个卷饼一碗粥,刚刚好"
1,不错不错不错
0,"骑士态度很好，就是菜太难吃,太难吃，再也不来了，味道比全聚德差远了"
0,口味一般吧，感觉饼不是很新鲜。吃不太习惯。
0,提前一个多小时订的，结果晚了18分钟，就看地图我的饭跟着送饭大叔这个到处跑呀！到了红薯都塌了，还嘭嘭脆什么呀！
1,肥肠粉味道不错，就是分量有点少
0,海带丝着实好吃。送外卖的小哥给洒了。满袋子都是那个汁。那个菌菇汤就是坑。居然是速冲的！还巨难喝。
1,超級好吃啊！下次還要吃這家的外賣，啦啦啦啦啦啦啦啦
0,感觉都像半成品，麻酱白菜没拌，锅包肉厚厚一层面，应该不会再订了
0,味道非常一般，，，，
1,超级无敌好吃
1,还没吃，不过很快，赞赞赞
0,送来的菜都凉了，根本没法吃
0,终于赶在半价以前把晚餐送来了，实在是“感谢”！饭盒一看就是装盖饭的尺寸，如果是这样就不必多花那几块钱。菜的颜色早已不新鲜，看来是吃了中午的剩菜。除了快递员还知道有些不好意思外，实在没有什么可值得称赞的，放了勾芡这些已然没必要再提了。
1,菜很好吃，不过最好别吃带汤的，因为送过来时会变软好多，味道还是不错的
0,送餐现在越来越不靠谱
1,"送餐简直是坐火箭来的,太快啦。送餐小哥很热情。非常满意"
1,挺好的，速度也快。凑满十个字
1,很好，超值
0,"难吃死了,饭菜里面那是甜面酱？好难吃……不像是拌饭,有点像是盖饭……甜兮兮的,不好吃"
0,味道一般，而且鸭头没给切开，吃着真费劲，餐具也没给特意标明的
1,送餐快，我觉得挺好
1,好吃的卷饼
1,骑士非常负责，谢谢您，辛苦
1,很好很速度
1,挺好的，很方便。
0,之前买过这个菜，鱼和酸菜量都足，吃的很满意，可是这次鱼少不说，酸菜也很少，满碗的辣椒葱姜蒜！全是配料！我买的是酸菜鱼！不是葱姜蒜辣椒汤！太让人失望了！
1,快递小哥很速度，辛苦啦！
1,出门不便，一个订单，非常快就送到了。也就十几分钟。
0,"靠！！！一个小时！！！！！我都想不要了！！！就是觉得不道德！但是我道德了你们也靠点谱啊！,打电话过去，第一次说应该已经好了，应该是什么鬼！好没好不确定么！就在一百米不到的地方，难道还在路上二十分钟？！第二次更是奇葩，一听我催单没动静了，过一会儿电话繁忙，请稍后再拨！,好意思么！而且打电话过来，下去人还没到，我算发现了，之前根本没做我们的单是么？一个小时！大家以后定这家小心！"
1,特别快就送到了…而且特别好吃，包装很漂亮
0,送餐找不到地方，打了好几个电话，包的也不好，油漏的到处都都是...
0,"超级恶心,取了半个小时,送了45分钟,不给打电话还不给送呢,张嘴就瞎话,说在楼底下了,出去等半天也没人,还差3分钟就半价了,早知道不尼玛给你打电话了,直接半价拉倒,星冰乐一点冰都没有了,奶油也全泡没了,咖啡也洒了点,最快一次一人13分钟送来了,你TM送了1个半小时,人比人得死,货比货得仍啊"
0,送餐慢，说实话还没有路边的煎饼好吃，打开就一股大料味，不会在光临了
0,"不好吃,一点味儿没有,肉根本嚼不烂"
0,一般般'不是很好吃。。
0,难吃，用照片欺骗人，天气这么好，不按时间送。
0,少送一份牛肉面，客服电话打不通，送餐员电话是错的！请退费！
1,送的出乎意料的快！！
1,便捷，送餐速度也很快，非常满意，从此外卖不是问题了
1,"土豆肉丝卷有妈妈的味道,而且今天送餐还很快,大赞"
1,"好吃,就是慢"
1,"相对而言,很好了"
1,饭菜好吃，环境干净，服务人员态度友好
1,"好吃,大号也太大了,能不能别用铝箔包装,成本高加热也不方便,纸包装就挺好"
0,确实很一般……那个贵妃宫爆鸡真的太难吃了……巨甜无比，肉还不新鲜，都腥了！倒是肉饼超级好吃，以后一定会再点～奶酪到我这儿已经化成水了……狂汗……
0,厥根粉太难吃了，太硬，不是一般难吃
1,点少了，没吃饱，哈哈！不错！
0,奇难吃，建议不要订！
0,难吃的要死，番茄酱在热的东西里面一闷，再加上闷软的生菜产生的味道，令人作呕
0,不只是不好吃，是不会炒菜！虾酱整块整块出现在鸡蛋中间都没炒开，咸死！虎皮椒整块糊，酸汤肥牛味道也很糟糕。这家店特别不推荐。
1,有肥肉，很香
0,这次有点小失望，奶茶弄到杯子外面了，希望下次注意！披萨还是热乎的！
0,菜品质量啊不错，但是送餐速度也太慢了。
0,不好吃，太薄了
1,吃了两次了，卷饼可满意，其他的一般
0,送了两天了不知道你们把餐送到哪里了，我都没有收到就交易完成？你们还真是会意淫的，小伙子你很有前途吗
1,饺子馅挺大，皮稍微有点厚，好吃，素三鲜馅非常新鲜
0,送餐员态度特别差
0,饭都凉了，烦躁
1,有點慢呀…
0,送餐太慢了，等了一个半小时
1,感觉有点辣，味道一般
0,海带只有平时店里量的一半不到
1,蔬菜卷里全是土豆丝。。。相当于粮食，放很多绿叶蔬菜不是更符合蔬菜卷的名号吗？京酱肉丝一如既往的好吃。如果能吃肉之外摄入真正的蔬菜就好了
0,点的超辣，结果是不辣的，而且等了一个多小时才到。真忍了。
0,面送过来都变成饼，兔腿又做越小。
0,菜里吃出了不该有的东西！
0,"3:26,我收到了,但3:16,已经完成?,哈哈"
0,买的红柚，送来的确是白柚
1,"猪手好吃啊，包菜一般,没什么可说的"
0,送餐速度有些慢，餐品不错。
0,"还好吧,送餐特别快,花蛤好吃,爪子不好吃"
0,味道一般，说是盖饭，但其实饭菜是分开装的
0,一杯咖啡送到了洒了三分之一
1,很好很满意！
1,味道还不错，稍微淡一点，下次还是选京酱肉丝吧
0,差是因为缺斤短两，别的也就算了，花生米一个就一克的是事情，也份量不足！这是诚信问题！
0,送了一个多小时
1,羊杂味道超级正宗！最主要的是快递小哥特别好，特别贴心，还给拿了辣椒油，而且态度特别好，特别好，特别好！重要的事情要说三遍！
0,感觉没有之前好吃了！还是因为不是一个店的缘故
1,挺好的，优惠力度大，送餐准时
0,"送了两个多小时,连个解释都没有,还是我打电话过去问的,醉了"
1,很快。。卷饼味道一般但是很值。。。
0,速度慢，1个多小时才到，而且，我的面竟然没有汤
0,羊腿肉硬的和皮鞋底一样，咬不动，扔掉了，莲藕比什么都多，估计莲藕最便宜了
0,纯素拌饭真心难吃
1,店家给力，骑士哥们也给力，辛苦了谢谢，，下次还点。
0,点的抹茶拿铁送的普通拿铁！
1,小炒肉太辣，其它还行
0,"饭真的很一般,米饭质量不行"
0,取餐员取餐的时候是不需要核对数量的吗？我明明定了2份鸡枞菌、2份肥牛，收到的都只有1份。我还特意在备注里提醒核对加菜的数量了，毛用？
1,盐水鸭份量越来越少
0,不给番茄酱，怎么吃！特意说的居然给忘了！
0,咖啡都洒了……明显量少了…太郁闷了
1,快递小哥送餐快，煎饼味道也不错，好。
0,"门口10分钟的店，100多分钟送到。你们觉得么？呵呵,还会用才怪"
0,我去，怎么写了个送达？？？根本
0,太差了，曲奇奶茶味道很怪，像粉泡的，大满贯根本没有几粒东西，珍珠奶茶也不好喝。
0,"太恶心了，,什么也没有,全是汤"
1,味道很棒！辛苦送餐员啦！
0,越来越小了，性价比不高，而且少送饮料，包装也开始糊弄了，不会在吃了
0,"送餐太差,找不到地方电话骚扰,一个多小时才送到,口袋里面菜汤还撒的哪都是"
1,味道其实是大众水平，但是干净，送餐快，真的好服务
1,虽然送了3个多小时，但是态度很好，反正我也不急着吃
1,"奶茶虽然有点洒,但送餐小哥速度很快,面也不错,给个好评吧"
0,发票打错字了没办法报销
1,每种口味都喜欢
1,速度很快，用了不到20分钟就到了，东西也很不错，赞一个！
0,有点腻。没给拿勺子。
1,师傅态度特好，真暖心，赞
0,3元钱的米饭连饭盒底都盖不满，真是第一次遇到。招牌菜牛蛙，一坨浆糊，炒鸡蛋也是一坨坨，真是够了。这年头不是只有你一个商家，看看人家都怎么做的。三个菜172，比望湘园眉州东坡不知道贵多少，还这种质素
0,配送好慢啊，已经取消的订单还是给送了，生生的被订餐了
1,好喝，大雪天的非常感谢
1,送餐快，卷饼好吃
0,太慢了。超了预定时间整整超了25分钟。
0,味道还行，配送太慢
0,米线有点软
1,菜不错，但送的实在太慢了……
0,送货人员服务很好，只是点的菜品一般
0,送的看起来是蒜苗炒肉
0,买了两盒的半份米饭，付了两个包装盒的钱，却给装一个盒。饭店坑我这一块钱么？！我购买了服务它却图自己方便，一块钱是小事，顾客不方便是大事。我两个人，只给一个盒让我们怎么吃！
0,牛肉咬不动，太酸，太油，还有股子药味！也没有注明是辣的！没吃，都到了，还这么贵！差评！
1,送货快～一直听说黄太吉～终于品尝了～很好吃
0,哇塞，太难吃了！！出乎意料的难吃，路边煎饼都比这好吃，还有鸭卷，肉都没入味，真的是服了！！差差差
0,"特别差,送货慢,送到后还漏啦百度这外卖也别做啦,头一次遇到这么差的,打电话给百度快递过啦快20分钟才给送回来,连个抱歉都没有,服务太差"
1,皮蛋瘦肉粥味道很奇怪_(:3」∠)_我吃不惯的那种...
1,餐到的挺快的，服务态度也好，卷饼应该也会很好吃~还送了手套，挺值的，卷饼中型的巨大~卷饼好吃……
1,面和汤分开装的，很用心，送餐也特别快，20分钟就送到了
1,很好吃，送餐大姐人很好，特别准时
1,送餐大叔文质彬彬的：）拯救了快饿死的我。中午赌气没吃饭忍不住点了卷饼，吃一口，整个人都活了过来呀！
1,推荐给同事的，同事说很好吃。
0,外卖态度比较差。
0,说好的辣酱呢，我留言了的，居然一点没放，太淡了，能体会只能沾酱油吃的无奈吗？送的饮料也没送，能称赞也就是粥了
0,时间我就不说了等了一个半小时～关键我点的奶黄包，给我的竟然是豆沙包～
1,面竟然没有tuo，有点微辣，好吃
1,喜欢多年。非常好。
0,饼有点硬，不好吃。
0,味道不错，等的时间太长了
1,"粥一般,饼不错"
1,很好，一如既往地快，好吃
0,送餐太慢，太慢
1,饮品味道一直很棒，有外送太完美啦～配送大哥服务很好，热心帮忙找零钱
0,太快了，都不饿了。
0,菜品都捂了。全是哈气
1,不错，肉很多，包装也挺干净
1,辛苦骑士了，距离那么远送过来餐还是热的，做的很好吃
0,"点了一盒炒猪肝,把猪肝挑了吃了之后辣椒还有75%,这也太省钱了。。。"
0,饭太难吃了！吃了没几口扔掉了！以后再也不点了！
0,菜少，口味一般
1,时间略慢，其它方面不错，努力
0,味道不错不过时间太长俩小时才送到无语了
1,太好吃了，不是第一次点他家的饺子了。皮薄馅大，真不错。送餐师傅很及时。
0,量一般，菜一般。。特别的一般。。
1,排骨面很香，小白菜油偏大味道偏淡，灌肠不太好吃。
0,到现在也没有收到。从12点说送一直到现在
1,口味还不错，猪肉的稍稍有些甜了，快递速度超快
1,"快递员态度好,速度也很快"
0,送过来迟了快一个小时，凉透了，而且都露汤了，弄的特别脏
1,有点油腻～其他很好
1,大家都说送的慢，弄得我不敢选他家的，但是我点了一次，超级快就送到了啊
0,10点半下的单1点半还没送到，在点催单的时候不小心点到了完成。请退钱
1,辛苦了，速度快~~~
1,外卖师傅辛苦了！这么大风，送的很快！
0,量太少了，不够吃，都能数过来
1,味道不错，下次再订。
1,"排骨鸡里没有青笋么,下次放点吧"
0,"相比其他家东西少,价格贵,味道一般"
1,配送员的速度超快，本来预计10:45到的，10:25就送到了！！非常满意
1,还可以吧！！！送餐很快
0,肘子的那个吃后拉肚子了，孜然肌肉的还不错
1,生病在家点的餐，份量很大，味道也不错
0,"等了将近2小时,得到了半价赔付"
0,点的鱼头，简直跟垃圾一样。鱼头都臭了。
0,打死卖盐的了，叫了两盒米饭，菜都没吃完，再也不能吃他家菜了，差评
1,速度品质都很好
0,"送餐员不给送到公司,给我打个电话让我去电梯间取,还催我快点,连这么两步都懒得走,干什么送餐员的工作"
1,好吃，好吃，好吃，重要的事情说三遍。
0,"送餐好慢啊,离得这么近居然送了一个小时！也不太好吃！难吃到嘴！特别油！"
1,量大很足很不错
0,"送错了,打电话要求补送也不送"
1,好吃，喜欢
1,好吃好吃好吃送餐还快！
1,百度骑士服务很好，全五分好评
0,"皮蛋瘦肉粥不咋地。,送餐大叔虽然很热情，但是跟他说从六七号电梯上来，说半天也说不明白"
0,"送个餐90分钟,呵呵,竟然送餐不知道坐电梯去B2,呵呵,我自己去拿的,呵呵,没心情吃,呵呵"
1,速度挺快的东西也挺好的给赞~
0,定的石锅拌饭，但是没有拌饭酱！量很少，石锅牛肉饭就是肥牛盖饭，石锅鸡饭就是香菇鸡丁盖饭，味道不好还花了89，如果点吉野家妥妥吃到饱！差评，差评！
1,很好，也很快不错
1,鱼香肉丝盖饭很好吃～～～～
0,送的太慢了，太慢了，太慢了，服务真糟糕
0,好吃～不错～速度快！
1,真的不错！快递小哥也更不错！
0,说退款也不退，一点都不诚信
0,活生生的等了一个多小时，这速度也是醉了，
1,二十分钟送到！神速！
0,和老西安差不多
1,早早就下单了，早早送来
0,太不靠谱！不是漏发订单就是菜送错了，要不就早送一小时！！！
0,梅干菜扣肉和豆腐丝小菜都特别的咸特别的咸，齁咸，建议少放点盐，梅干菜扣肉如果能带出点甜味也许会中和下齁咸的感觉。相较而言，米饭做的不错，就是量太大，满满一盒饭可以搭配三份菜了。
0,点的星冰乐，来了变成星水乐了，在差几分钟超时赔付时才送到，这次真的太慢了
0,10点订的餐，12点才送到！与同事前后下单，他的11点多到的，我的12点多才到，配餐的工作方法真是无语！
1,"今天这个貌似不是很新鲜,而且送的有点慢,从订到送用了1个小时,昨天用40分钟,橙汁洒出来不少"
0,咖啡撒了些出来
0,太慢了啊、
0,盖子盖不好，送来的时候都洒了，咖啡品质越做越差。谢谢师傅大冷天的配送。这家星巴克店都对不起师傅这么辛苦的跑腿儿。
1,感觉酱味不太适合老北京人
1,经常在这里订，味道棒棒的，继续努力，为我刚才的失误道歉了
0,太咸了，粥太贵了！
1,"送货时间很快,骑士很棒,菜也好吃,五星级服务"
1,用大众点评直接订餐50多块，说无法送餐，退款，用百度外卖优惠完29块就送到家了，我啥也不说了，开心啊！
0,太难吃了！饼夹生的感觉还咬不动，里面都是大肥肉，咬一口就直接扔了，粥还凑合。
0,"花了一个半小时才送到,肘子卷挺一般的,皮蛋粥也不怎么样,第二天早上还拉肚子了,不会再买了"
0,要了发票为什么不给？！而且也不怎么好吃！
0,奶茶撒了半杯？你喝？
0,凉皮没给酱料完全没有味道，馄饨里胡椒粉放太多了，但肉夹馍还是一如既往的好
1,挺好吃的，也干净，小炒肉很解馋
0,什么配菜都没了还没送饮料
0,"本来下雨天让人家送应该给好评的。但是。1.可乐里面油汪汪的,也不知道是什么,2.,餐是凉的,可以理解3,.,没有给番茄酱。纸巾4.,发票明明是五十多块钱的。只给了十元发票,在店里面吃很不错。外送怎么这样的差"
1,味道真的很好，送货员人也特别好，总之一切都特别满意！！！
1,超快超好！感谢感谢！
0,现在必胜客太不细心了。定的饭又不是面给个叉子。希望下次不会再有这种错误。
0,感觉太干了，不喜欢
0,送餐送的特别快，大概20分钟左右就到了，就是米线没有以前劲道好吃了，可能是定的太晚，米线已经吸水膨胀了，所以才这样吧
1,元旦美味！刀功细，菜入味！
1,味道不错，就是瘦肉再多点就更完美了
0,送餐严重超时！！
1,几乎每天都吃了，爱吃，送餐也快
1,速度非常快，很好很好
0,菜挺好，就是送得速度太慢，面坨了，菜凉了，全家饿得去煮面条。
0,青菜变豆丝了，跟图片不一样
0,我要特别辣，然后一点辣椒都没给我放，让我这种无辣不欢的人怎么吃的下去？咸鸭蛋也不咸！
1,还是有点吃不惯肉松煎饼，不过还是很好的
1,"披萨好吃！,送餐小弟很给力！"
0,"什么味,也没有,一点都不好,再也不会点"
0,"唉,太慢了"
0,"11点定的,1点多送到,打开就发现饼里面有一根头发！"
0,太慢了，等了两个小时
0,也就那样，不好吃
1,粥好喝，卷饼也还可以，非常满意
1,没有卷饼好吃，不过很大份~
1,红豆布丁奶茶太甜。烤珍珠一直美味
0,来时都凉了
0,备注都不放牛肉末了，送来一看还是有肉，差评差评
0,"你家这也叫米线？太特么难吃了，还给我清汤的，没辣椒没麻油的，真是再也不想定第二次了，难吃的一B,."
1,还不错，就是稍微咸了点
0,送菜太慢，过了高峰时段人都走了，一个多小时还没送到，电话取消后，不知怎么退款
0,已经连着两天晚到了！
0,饭菜没的说，好吃，但是第一个给我送外卖的那个女的实在让我生气！找不到地方我理解，但是莫名其妙的挂我两回电话我就不能理解了！态度差！
0,不是送什么饮料吗，没有送
0,"等了两小时,还超难吃"
0,米饭有点馊了，红烧肉也不好吃，差评
0,"我说了饮料不加冰，最后送餐员来了以后，我特意问没加冰吧,他说没有,结果我一打开,一堆冰"
1,送餐准时，服务到位，非常好。
1,n南瓜粥不够甜，卷饼很好吃，饮料有点小，包装很干净，卫生不错，送餐准时
0,等了好久才送到~
0,肉夹馍简直太腻了。都是肥肉，吃一个能恶心好长时间。
0,"送餐时间太慢，完了近一个小时!,以后不订了！"
1,"味道很好,只是最近双拼换了餐盒,参合不大好,送餐及时,送餐小哥认真负责,态度很好"
1,速度快，质量高，很好
0,"太慢了！！！！晚上还不错,中午不要点！"
1,"味道还不错,送餐师傅很不错,牛杂略咸"
0,一般都是四个菜，今天变成了三个菜，菜品下降，有点失望
1,好吃，点了好几次了
1,味道很好，就是送太慢了
1,真的很好吃啊
0,肉有点硬，不如肉夹馍里面的肉好吃
1,"快递速度给力,煎饼一如既往的好,给赞"
1,卷饼很不错，肉很多，还是用锡箔纸包起来的，还有一个一次性手套，赞一个。缺点是送餐慢了一点。
0,太慢了吧，大酱汤都凉的
0,晚了半个小时，全都凉了，我要投诉
1,"很好吃,送餐的很冷"
0,"卷饼皮是真厚,土豆丝太少了"
1,送达好快，很偏的地址准确提前送到了。小龙虾特别入味，阿田大虾和在店里吃的一样。量都很足，配菜也多。
0,大晚上点KFC就是个错误，第一次吃到口干这么差的汉堡，肉卷也极差。到点的东西该废要废，拿这种东西卖给顾客好意思？掉钱眼里了？总之东西和自己去店买的口感差很多！但是还是要谢谢辛苦送餐的送餐员！
1,"配送速度很快,每个品种分开装纸袋而且包的很好,喜欢吃"
0,给我忘了三次了，今天又点了，居然都一点多了都没送，打电话都说已经在送了，都没核实是谁就说送了！后来要取消也取消不了，电话也打不通，饭也没给送，也没个说法。害的我中午没吃上饭！气死了！看情况就是把我的忘了的。
1,好方便，用了代金券比去店里买还划算
1,快递很及时，很方便很好
0,吃出了一只虫子…不会再光顾了
0,很好，就是不喜欢炒生菜
0,"太差劲了,等了一晚上也没送到,期间打了四个电话,店家承诺取消订单,最终也没取消,最后店家居然确认订单完成了,太差劲了"
1,肉有点腻了
1,太快了！！简直是神速啊！！！
0,"粥根本没放盐,送餐服务态度差！"
0,太难吃了！！送到都凉了还超慢！！
1,不错，就是地三鲜油太大了
0,等了快2小时！饭盒还烂了！送餐服务还差！
1,超好吃，最爱，棒棒哒，都不用自己出门
0,我这是第一次订餐，也是最后一次了，送餐用了一个半小时
1,很快，师傅很好，很快就送到了
0,难吃，秘制炸鸡，送来都软的不行了，不仅贵，口味还垃圾！！！
0,味道一般，送餐时间太长了。
0,"真心不好吃,宇宙卷饼的口碑彻底毁在拌饭上了"
1,"味道不错,送的挺快"
1,"第二天接着你家菜单，一如既往的好，量足，实惠，店家诚实守信，要求什么做什么，虽然今天的锅仔鸡蛋豆腐好像给我送错了，还是做错了，送来的是西红柿豆腐吧，这,可以接受，骑士哥是真的扫了今天的胃口，订餐那么多天头一次遇到这样什么都不懂的骑士哥，居然打电话问我详细地址，几环，标志性建筑，最后还要我发地址信息，实在忍无可忍回应他，我在百度订餐留的哪里就是哪里，真的是倒胃口"
0,两个人吃了都拉肚子
0,两个小时之久？且不说味道，就这速度受不鸟
1,很棒，一个人饭量不大可以吃到撑。
0,要了腊八蒜，没给
0,一如既往的慢
0,等了2小时，送来是凉的，特别难吃还，无语了
1,还可以！就是
0,一个半小时，可以
0,不是现做的没事，至少您也热一下吧。
0,送餐员不仅送的超慢，而且态度恶略，这态度还做什么外卖啊
0,较之前还是吃的时候腊肉量偏少，不知是不是商家减量还是偶然的情况
1,"送货快,服务好"
1,送餐很快～师傅很好～面也好吃
0,"粥没味……香菇炖鸡的鸡竟然是鸡肉丝也就算了,一点味道也没有……送餐先说送不到宿舍要去大南门取,我到了大南门他又说他在宿舍了……这家店一生黑"
1,非常好，不错，还会光顾
1,"真快,味很好,也很方便"
0,吸管都没有
0,送餐太慢，2个小时左右，差评！
1,菜品味道好，师傅送货快
1,味道还不错~喜欢有爱的包装~
0,挺好吃，送餐快。
1,"第一次吃速度很快而且也很不错,以后会继续支持"
1,一般吧，没有期待中的感觉
1,感谢配送员，我选错了地址，他也帮我送了，感谢！
1,送餐还是很快的，师傅特别客气，非常好
1,百度骑士特别给力，奶茶是经典大家都爱喝。
0,慢成狗了，俩小时，也不解释，说取消就取消了，店大欺客啊
1,就是量特别少，味道一般吧。
1,姜太多了，有些吃不适应。
1,今天的土豆丝卷太酸了，以后不敢再点了
1,"价格太划算了,买了三个水果盒,一杯豆浆,两个煎饼,才¥28。食物好吃干净,水果新鲜,葡萄粒粒饱满结实,桂圆大粒,煎饼飘香。,这么大雨,大暴雨啊,真的很感动,谢谢送餐大哥,您辛苦了！！！"
1,送餐很快！师傅辛苦了！！
1,还不错！这次点的是饭，没有立减的话，那就不值二十元这个价！
1,大赞蒜苗肉丝和干炸丸子，确实好吃。
0,本来不想说的，可是点的菜关东煮没了改的鸡，送错了也就罢了要的鸡送的串，电话过去态度还不错，送错也难免能理解，可那个错了的什么串吃的我胃疼
0,"太慢了,慢的不行,而且外卖肉少的可怜"
0,垃圾到家了！！！什么送餐速度！到了都是凉的！
0,忘记说别放辣了，结果辣得我全倒了！
0,点了一个石锅拌饭真的好难吃
0,十点二十下单，十二点才吃到，不过外卖员态度很好
0,米饭少的可怜，都要轮粒儿吃了
1,"师傅送餐神速也！,非常耐心,非常体贴。谢谢！"
0,"晚了45分钟，套餐有半个卤蛋，但是没有饮料；,肥牛饭味道比较一般，但量很足（ps,配菜是豆芽菜，个人最不喜欢豆芽菜,赶上了……）"
1,味道很像必胜客的味道，外送也很专业
0,送餐很慢，鸡肉腥味很重
0,熘肝尖儿没有味道…很难吃。菜花备注说少辣、结果辣的要死。
0,都没给餐具啊！鸭子只有一盒子肉！太郁闷了！
1,配送速度很快，配送员服务很好，包子一如既往的好，下次还会光顾
0,卷饼和香肠那么粗，严重忽悠人啊！~
0,点的馒头片没有送…希望下次能补上…
0,一直没送到，打电话问说可能单子丢了！！重新做了送来的
0,怎么一用支付宝有优惠就不成功啊？什么意思？有本事别弄优惠这项啊！
1,"太慢了,每次一个小时以上"
1,送餐小哥很负责，很快！！！
1,快、好、方便
0,"送的玉米发霉的！太恶心了！黄焖鸡量极小，味道一般，骨头多于肉。米饭量很大，然并卵。,要求十二点送过来，十一点半就到了，放到十二点吃已经凉了，差评！"
0,当时我们点的饭跟汤送达时都已经凉了，其他还好，就是送的时间长。
1,晚了一个半小时才送到，但看到送餐大叔辛苦的样子，还是好评吧，大热天的也不容易
0,压锅鸡，真逗乐你家那明明就是小鸡炖蘑菇，里面都是粉条和蘑菇，汤特咸再也不会点啦，真坑爹！
1,非常快非常好
1,便宜实惠量足好吃！
1,这大冷天的辛苦骑士了！谢谢您！饭很好吃！
0,总是差很多东西，再也不定了
1,一级棒，味道和送餐速度都很好。
1,"大风天,不容易,非常好"
0,1送餐时间非常不准，不管是提前送还是迟送，2西红柿鸡蛋太咸，打死卖盐的了，3买炸酱面也不送汤了
1,"牛肉咬不动,其他味道很好喔"
0,"1个小时还没送到！又不是饭点！,不小心点了确认送到的按键怎么撤?！！！！"
1,快递员态度好，送餐快，总之都很好。
0,"为何送来四盒,两盒都没煮熟,肉是生的是要让我家人吃坏肚子吗？"
1,好吃！量很足！送餐准时！
0,肘子卷肥肉好多......
0,点的是商务套餐，不过换成鳕鱼了
0,不好吃还有货到都软了
1,没来得及，品尝！但是快递员少找我一块钱！59.9的点心，我给他100他又要了一块，找了我40.05元！郁闷
1,挺好的。配送服务也很好，辛苦了。
0,"太油腻了,受不了,呃呃"
0,都说不要甜的啦！
0,我点的是酱香排骨面，竟然给我送的是香辣排骨面！把我辣的不行！很失败的一次服务，送餐！
1,口味不错，送餐小哥服务也很周到
0,在我要求下没给我发票.酱油炒饭也没按要求做无味.酸菜鱼还撒了.相当的差
1,又快又hao
1,非常好！第一次用百度外卖，送餐很快，快递小哥也很礼貌。菜品量足，味道不错，下次再来。
1,口感好的很，速度快！
1,这真的是皮蛋瘦肉粥么？！好失望...
1,送餐员的表现比餐本身要赞
0,朋友说今天的菜不新鲜还吃出了头发
0,味道还不错，但是送餐太慢了，等了整整两个小时！
1,挺好的哟。
1,虽然时间比较长，但是可以理解，(⊙o⊙)…
0,送了热汤，但是用普通塑料袋装的，不能喝啊，塑化剂了就！其他的不错
0,菜品很差，光见白菜了，还很少，就一点肉，肥肉特多，菜量只有平时1/3，极差!
1,三明治的沙拉酱不太好吃
1,速度快，服务好，必须赞一个
0,不喜欢，有股怪味。。扔啦
0,感觉菜的分量少，没吃饱
1,经济实惠还好吃
1,非常好吃，包装很严密
1,抄手很难吃，慎点，巧手大拌菜推荐，真的不错
1,快递人员很尽职，辛苦了！
0,菜都没放盐，一点味道也没有，饭太烂了，水水的，还有一股奇怪的味道
0,牛逼，再晚来一会儿就能当晚饭了。
0,孜然鸭肉不是很好吃
1,v吃着还不错
0,"两个小时才送到,我是真苦了"
0,送错了，要的辣的，给我的渝香的
0,为什么我先订餐，同学后二三十分钟订餐，他还能先收到，你们这个是不是搞错了
1,味道不错，送餐快
1,味道不错，就是量挺少的
0,菜的味道一般
1,很好吃，包装很可爱，么么达
